key	ERR5006263
35247	8.52958152958153
38956	48.542635658914726
38809	15.124756335282651
31977	8.908543922984355
8420	1.8425925925925926
8421	4.980952380952381
8422	5.342047930283225
18521	21.72939729397294
18522	19.832727272727272
18523	20.424778761061948
18524	17.104166666666668
3595	3.282051282051282
3596	44.61037037037037
13476	1.2253521126760563
13477	2.3727933541017654
19975	5.308943089430894
19974	3.7437037037037038
13549	7.401960784313726
7945	7.016085790884718
7946	6.901851851851852
27143	5.338666666666667
12355	3.593632958801498
12356	3.4248062015503877
29037	12.738241308793455
29038	20.2
29039	6.652014652014652
19793	5.5058823529411764
23355	2.7279874213836477
23356	5.4742547425474255
5855	3.4705882352941178
5854	7.7729468599033815
16832	2.39375
16831	3.9942528735632186
3161	3.868131868131868
3162	2.9100529100529102
42429	3.9492988133764833
31935	6.049586776859504
13110	9.228310502283104
13111	7.9640718562874255
13510	7.947863247863248
18368	31.666666666666668
18369	29.235294117647058
18370	9.77927927927928
18371	7.546747967479675
18366	8.323809523809524
18367	19.95942028985507
22867	29.834538152610442
22868	27.855072463768117
4609	10.344444444444445
4606	6.700980392156863
4607	9.003350083752094
4608	10.648028673835125
30614	6.7129251700680275
20314	19.273333333333333
20315	8.698412698412698
19429	8.721014492753623
19430	9.446913580246914
19431	3.8735632183908044
40879	138.96969696969697
36072	11.264382960035134
36073	10.495291902071562
34779	3.4047619047619047
24633	7.2041467304625195
16238	10.771428571428572
16239	11.472222222222221
31560	6.012903225806451
31561	11.696969696969697
6664	26.892753623188405
6663	21.501312335958005
17208	3.3488372093023258
17209	5.989021956087824
26358	9.980099502487562
26359	8.46976401179941
26360	4.455399061032864
37376	4.540682414698162
37377	5.288095238095238
37375	5.619047619047619
35402	357.5911379657603
20443	3.2025316455696204
20444	5.255747126436781
20445	1.8571428571428572
42546	7.241144414168938
9717	99.22331691297208
9718	49.01932367149758
31346	2.1728395061728394
31347	4.479944674965422
31348	4.49645390070922
11737	4.685507246376812
11738	6.544444444444444
9243	2.895238095238095
9244	7.786069651741293
9114	9.86734693877551
9115	11.492822966507177
9116	11.119850187265918
38896	4.127988748241913
42056	4.074074074074074
6326	9.596153846153847
1420	17.94607843137255
1421	13.853408029878619
19164	3.843042071197411
19165	5.779467680608365
19166	4.155555555555556
16328	2.015625
16329	4.874587458745874
16330	5.326666666666667
40036	14.712737127371273
40037	5.650655021834061
41924	12.854545454545455
41925	18.166666666666668
41926	15.751111111111111
17392	6.331632653061225
17391	5.3671875
2588	5.471544715447155
8182	5.301075268817204
8183	13.776515151515152
8184	8.502525252525253
8185	5.126984126984127
8186	3.5321637426900585
26404	2.7664233576642334
26405	6.0
26406	5.256410256410256
5278	4.419444444444444
5279	6.916666666666667
5280	6.908372827804107
5281	5.087301587301587
16277	6.670756646216769
16278	4.708860759493671
16613	11.848958333333334
16614	15.581699346405228
42278	3.663003663003663
20144	5.31077694235589
20143	6.48187134502924
39186	9.91857506361323
39187	10.88968253968254
39188	8.703150912106135
39189	7.549707602339181
39190	12.411111111111111
39191	11.833333333333334
39192	5.991967871485944
39193	9.418739635157545
39194	13.077083333333333
39195	8.907801418439716
39196	13.837333333333333
39197	7.912772585669782
27252	3.072
2896	1.3391812865497077
2897	2.50210970464135
2895	3.3351548269581057
41761	6.2401021711366536
31529	96.05128205128206
20009	11.53225806451613
30893	2.427350427350427
30894	7.544802867383512
21064	137.16071428571428
14073	3.768018018018018
30336	7.135416666666667
32730	8.68108566581849
32731	7.869186046511628
32732	6.594907407407407
28307	9.429584599797366
19340	4.263768115942029
19339	10.34092634776006
19208	6.427536231884058
19206	7.088652482269503
19207	7.300387596899225
41413	6.192393736017897
12072	5.538666666666667
24734	2.4793187347931873
24735	3.357487922705314
16088	3.438259756877799
37767	7.895238095238096
13462	5.074450084602369
26686	5.69364161849711
30469	11.400142146410802
7844	10.45578231292517
7845	9.819298245614036
7843	9.261341222879684
27614	3.534025374855825
24173	5.394822006472492
24174	16.725641025641025
33769	10.996406109613657
33770	2.7729468599033815
41224	5.032175032175032
41225	4.004246284501062
26736	20.62082362082362
37144	4.725
37142	5.21505376344086
37143	5.836752136752136
34457	5.021786492374727
41648	16.385735080058225
41649	15.662650602409638
18331	5.208602150537635
18332	7.599173553719008
18333	4.672592592592593
18330	2.0833333333333335
29758	31.168316831683168
29759	39.80888888888889
29760	17.374531835205993
29757	20.0
15234	31.08220064724919
15235	30.267295597484278
15236	19.200680272108844
37602	22.441613588110403
13928	19.521505376344088
13929	22.333333333333332
13926	9.619402985074627
13927	21.67948717948718
6865	6.218340611353712
27883	1.7246376811594204
27884	6.044715447154472
17167	16.64041994750656
42068	3.5075445816186557
9077	5.411935953420669
9076	4.3601190476190474
2859	12.741100323624595
2860	6.211711711711712
23139	3.0833333333333335
23140	4.39957264957265
23141	9.410714285714286
23142	7.141350210970464
24268	77.40625
24269	27.98095238095238
16049	2.92
16050	17.679738562091504
16051	3.3548387096774195
10548	14.812345679012346
24804	8.994169096209912
16668	18.620689655172413
16669	33.25433526011561
21136	10.20073664825046
14079	7.987399770904926
9467	7.442890442890443
9468	10.296045197740114
15389	4.940998487140696
23260	10.782608695652174
23261	12.179755671902269
23262	15.171122994652407
36644	8.470764617691154
1593	9.084795321637428
1594	10.574404761904763
1592	8.976719576719576
32632	5.850340136054422
32633	3.472081218274112
32631	8.668181818181818
26415	103.35215543412265
9729	3.8578811369509043
9730	6.415384615384616
42146	3.6535087719298245
42145	6.231810490693739
36351	87.45158286778398
19943	7.176470588235294
24273	5.751531058617672
3018	17.257309941520468
3017	16.56737588652482
256	22.59157509157509
257	24.854166666666668
250	43.62897366030881
251	46.793714032757855
252	24.941666666666666
253	23.982905982905983
254	19.75
255	23.419607843137253
1160	5.73015873015873
1161	12.450704225352112
1792	19.369918699186993
1791	19.287920072661215
37873	8.952941176470588
16434	6.546218487394958
16435	4.630813953488372
12775	6.365695792880259
17039	5.43613707165109
17038	5.426470588235294
2825	3.814814814814815
2826	5.406961178045515
3047	45.38142620232173
28880	12.749778956675508
28879	12.373188405797102
22325	25.03851851851852
22326	16.300925925925927
5680	21.048192771084338
5679	15.468553459119496
26368	24.054022988505746
26369	29.581901489117985
14093	3.553639846743295
14094	3.8157894736842106
28144	9.777148253068933
42291	4.129925452609159
40485	5.715
40486	12.352941176470589
40487	7.416666666666667
19490	7.9463171036204745
19491	6.519900497512438
13746	3.8182648401826484
14268	5.7626112759643915
4328	24.695757575757575
4329	28.147954743255003
4330	23.52568697729988
17838	4.111111111111111
17839	6.144208037825059
38508	4.797061524334252
34150	114.89583333333333
12751	6.743038981702466
12750	1.3225806451612903
8234	10.25177304964539
8235	13.232545045045045
8236	5.449612403100775
5864	35.027613412228796
5865	24.0
30239	19.173333333333332
34005	12.026636225266362
13003	3.718196457326892
13004	3.9950980392156863
42141	93.33052434456928
31825	12.608080808080809
31826	22.52020202020202
31827	16.80289855072464
24608	35.91201353637902
24607	22.05
17442	34.338095238095235
17443	33.036723163841806
17440	15.601990049751244
17441	27.32121212121212
13550	3.7985611510791366
13551	3.838888888888889
36099	10.140243902439025
36100	12.590361445783133
36101	7.098943323727186
36102	5.8165548098434
36557	10.862688015526443
12776	4.214374225526642
38920	4.484517304189436
38918	3.8705882352941177
38919	3.227777777777778
16220	6.158974358974359
12183	77.76561636263129
16617	8.461152882205514
16618	15.464912280701755
30747	4.4934565050038495
41915	1.0
3133	1.9772727272727273
3134	10.985935302390999
41125	4.352490421455939
20065	3.989247311827957
20066	1.9166666666666667
20067	3.93127147766323
37840	3.0161290322580645
37839	6.28391167192429
6221	8.289644012944985
6222	3.761904761904762
2709	6.287581699346405
2710	2.4166666666666665
17270	6.203495630461923
17271	5.059523809523809
38603	15.013108614232209
17728	4.017133956386293
24843	5.348600508905853
20758	3.94238683127572
34908	4.185286103542234
12276	14.861847389558234
12277	12.87321063394683
5869	11.40952380952381
28126	8.134831460674157
22203	10.046805819101834
22202	10.843082636954502
40980	2.361111111111111
40981	35.12431693989071
40982	8.088095238095239
40979	2.453333333333333
38384	7.9603174603174605
38383	8.885416666666666
21271	2.4166666666666665
42261	2.538302277432712
42262	4.017361111111111
36074	7.415584415584416
36075	7.0908084163898115
36076	3.8438934802571167
22396	7.938144329896907
22397	7.937669376693767
22398	4.475247524752476
22399	7.739659367396594
23285	3.646766169154229
23286	3.8593073593073592
16427	6.393772893772894
15922	3.259259259259259
15920	6.728571428571429
15921	9.30952380952381
22648	6.164383561643835
22649	6.574923547400612
30212	15.983405483405484
33713	16.127591706539075
33714	21.786666666666665
33715	11.625806451612902
4752	32.268861454046636
4753	26.692460317460316
4751	28.56338028169014
5784	11.997777777777777
5785	8.565591397849463
6908	7.632947976878612
40004	4.545454545454546
40005	7.187755102040816
40006	8.201449275362318
40007	6.652380952380953
20783	38.39080459770115
19804	5.646892655367232
19802	5.099173553719008
19803	6.695578231292517
9462	1.021505376344086
9461	12.131868131868131
4684	6.949579831932773
37212	8.964240102171138
23235	25.561338289962826
23234	29.307909604519775
15842	7.489675516224189
16716	85.01808176100629
37678	6.739325842696629
10379	16.56140350877193
34152	11.157738095238095
34153	6.571428571428571
6096	7.925347222222222
6095	1.0
38616	21.009174311926607
38615	16.108262108262107
24971	11.926147704590818
25141	11.377622377622378
25142	13.195681511470985
25143	9.641666666666667
25144	6.584192439862543
25134	4.82962962962963
25135	8.212765957446809
25136	10.38241308793456
25137	8.236781609195402
25138	9.518684603886397
25139	11.714285714285714
25140	10.146750524109015
29080	29.746598639455783
29081	18.635752688172044
29082	20.447439353099732
1978	7.174242424242424
1979	44.14035087719298
23520	15.94
20852	8.660968660968662
6077	1.1568627450980393
6078	5.6
21893	5.260808926080893
21894	10.91005291005291
21895	11.5
21896	10.119850187265918
21897	8.734375
21898	8.870279146141215
21899	9.679432624113476
21900	8.957142857142857
31252	8.815085158150852
31253	5.449612403100775
34878	2.8762886597938144
15592	6.661554192229039
33260	6.7303030303030305
33261	6.826330532212885
23133	8.220647773279353
40863	8.993252361673415
16498	5.781710914454277
16499	7.4495412844036695
17118	8.382022471910112
11232	11.056928838951311
11233	9.02446483180428
11234	8.859180035650624
11235	4.717460317460318
11230	3.457971014492754
11231	8.874366767983789
21050	21.63137254901961
21051	13.72310405643739
1125	20.166666666666668
18946	4.020703933747412
18947	5.479723046488625
18948	3.605128205128205
19469	32.61267605633803
19470	21.426470588235293
8474	11.07426597582038
8475	21.10379241516966
8476	6.073529411764706
4341	83.41228070175438
4342	179.7064017660044
4343	295.038854805726
4344	184.3924528301887
4345	169.0077071290944
4897	10.465313028764806
4898	8.03867403314917
32118	1.1714285714285715
32119	11.445035460992909
32120	8.317060367454069
32121	5.57057057057057
32122	9.973333333333333
32123	8.631856540084389
32124	11.474358974358974
32125	6.524130190796858
32126	9.004792332268371
32127	6.027472527472527
24576	6.166666666666667
38782	6.404761904761905
30539	6.0813362381989835
3447	6.025720164609053
2639	7.413366336633663
25401	8.653846153846153
25402	9.065913370998116
25403	5.993827160493828
25404	5.989553656220323
25405	2.9814814814814814
10146	4.146067415730337
10147	329.48659003831415
23389	22.10144927536232
23390	27.2688679245283
23037	5.681133212778782
35226	13.492260061919504
23756	3.620071684587814
23757	8.522371364653244
10566	189.80758017492712
12013	4.604113110539846
12014	3.699745547073791
30017	4.715223097112861
30015	1.0462962962962963
30016	4.222701149425287
37982	2.9242424242424243
27445	4.226551226551226
27446	9.094972067039107
11207	15.168264110756123
11208	15.142028985507247
26053	9.688524590163935
9719	6.6075949367088604
22680	41.9
22681	2.7523809523809524
37196	0.7238095238095238
37197	3.6709732988802757
37198	1.8358974358974358
36746	15.691919191919192
30283	60.66517857142857
30284	61.58052434456929
13253	9.308313155770783
36304	5.813380281690141
36303	13.915183867141163
37995	5.166666666666667
32393	4.6893939393939394
32394	9.640713706407137
32395	11.804347826086957
32396	9.018621973929237
11914	7.660337552742616
11915	9.898605830164765
17024	6.735368956743002
5863	40.14009661835749
5862	106.86197183098592
25845	17.631687242798353
38223	4.006908462867012
31043	6.138211382113822
31044	6.8292011019283745
35047	8.609977324263038
16266	6.883647798742138
16267	6.644617380025941
37702	5.077677224736048
18821	11.734361610968294
4965	10.971929824561403
4966	9.954430379746835
4967	6.168674698795181
6032	2.3486590038314175
6030	2.6140350877192984
6031	5.993894993894994
2779	5.473684210526316
2778	7.8861788617886175
12119	7.383333333333334
12120	5.553990610328638
12121	3.8342440801457194
12118	4.553571428571429
30342	7.902529761904762
31582	11.68
31581	5.90295358649789
12393	85.33832709113608
30098	8.931246163290362
27280	5.138629283489097
4914	6.5
23638	5.936507936507937
23639	5.209876543209877
27591	4.869047619047619
38164	11.884313725490196
37749	10.337078651685394
37750	4.995934959349594
37748	5.714814814814815
26021	9.03359173126615
26022	9.214611872146119
26023	6.390960451977401
39464	13.76478494623656
39465	30.442048517520217
39466	26.04417051874679
15120	6.163170163170163
15118	5.742424242424242
15119	8.474576271186441
19000	43.154296875
19001	45.517182130584196
2802	15.540983606557377
2803	11.84
2800	6.84869976359338
2801	9.805194805194805
28099	8.140449438202246
28362	1.625
28363	3.901639344262295
19779	7.777777777777778
19780	4.505952380952381
11203	8.157181571815718
11204	10.412457912457912
11205	8.659324522760645
11206	9.720156555772995
15930	17.40791896869245
30636	7.190476190476191
30637	4.146596858638744
9704	3.9317375886524824
31192	4.361610968294773
34373	89.0347551342812
34647	9.163949275362318
28623	11.591029023746701
28624	10.499530516431925
28625	11.015186028853455
28626	10.810266406757634
21587	8.267465069860279
21588	11.802507836990596
21589	10.357894736842105
21590	10.700054734537494
21591	9.89484126984127
21592	9.29746835443038
21593	9.897163120567376
21594	6.772486772486772
12089	20.993055555555557
12090	23.49247311827957
25305	11.461861861861863
25306	10.247162022703819
25307	12.37242128121607
4389	24.17512437810945
4390	34.8107791446983
36775	6.379746835443038
36776	3.748427672955975
36774	5.977366255144033
16577	3.326923076923077
16578	6.140845070422535
8163	1.3641975308641976
8164	6.192118226600985
8165	4.865633074935401
8166	7.6775956284153
8167	6.557755775577558
9653	6.994623655913978
9652	8.155555555555555
27896	5.149425287356322
35808	29.986363636363638
35809	24.393004115226336
35810	35.22598870056497
35811	19.259920634920636
35812	3.7471264367816093
35806	37.82599580712788
35807	25.767276422764226
4038	3.909090909090909
4039	10.054101221640488
4040	9.598832968636032
4041	10.217054263565892
4042	12.09366391184573
18868	11.896128423040604
18869	12.705128205128204
18866	3.454068241469816
18867	9.33758865248227
31737	3.2091503267973858
31735	8.6010101010101
31736	7.190476190476191
2287	14.541436464088397
21179	5.912621359223301
38780	151.18410852713177
4248	8.555555555555555
